NAME,LATITUDE,LONGITUDE
OIL CITY SUBSTATION,32.7505637,-93.9783793
SUPERIOR SUBSTATION,32.8188936,-93.9817855
PLAIN DEALING SUBSTATION,32.9006162,-93.706776
LINTON ROAD SUBSTATION,32.6971391,-93.7009825
DEEN POINT SUBSTATION,32.6292576,-93.6848377
HAUGHTON SUBSTATION,32.5253778,-93.5160102
BEAN SUBSTATION,32.3791341,-93.6388809
BENTELER SUBSTATION,32.3408138,-93.6069696
MCDADE SUBSTATION,32.366076,-93.5010488
CAPLIS SUBSTATION,32.3962607,-93.6105134
ORAL ROBERTS SUBSTATION,36.0415915,-95.9495442
LIEBERMAN 12 KV SUBSTATION,32.7054446,-93.9595451
LIEBERMAN 69 KV SUBSTATION,32.7052509,-93.9605089
CEDAR GROVE SUBSTATION,32.4509748,-93.7590986
SUMMER GROVE SUBSTATION,32.3911382,-93.8315142
MINDEN ROAD SUBSTATION,32.5171822,-93.7135696
BROADMOOR SUBSTATION,32.4798968,-93.7157111
BOSSIER CITY SUBSTATION,32.5179772,-93.7261539
SHED ROAD SUBSTATION,32.5299078,-93.7270274
GLASS RANCH SUBSTATION,32.1876377,-102.0087459
SOLARA SUBSTATION,33.0065718,-99.6054348
RANKIN SUBSTATION,31.2179139,-101.9374979
DISCOVERY CANYON SUBSTATION,30.8957087,-101.9349606
CACTUS TAPPING STATION,30.7877536,-101.8320475
IRAAN SUBSTATION,30.9104815,-101.8996602
MCCAMEY SHELL SUBSTATION,31.1333195,-102.1916599
SOUTH CROSS SUBSTATION,31.0484445,-102.276617
PECOS RIVER SUBSTATION,30.787156,-101.8181814
IRAAN AIR PRODUCTS SUBSTATION,30.912984,-101.9435521
MARATHON YATES SUBSTATION,30.9224125,-101.932457
SHEFFIELD SUBSTATION,30.7250666,-101.8154502
WEST YATES SUBSTATION,30.9492567,-101.9658185
MESA VIEW SUBSTATION,30.8977456,-101.9922593
DESERT SKY WIND SUBSTATION,30.9159585,-102.1096819
INDIAN MESA WIND SUBSTATION,30.9316711,-102.2017418
BOBCAT HILLS SUBSTATION,31.1050037,-102.2965739
INDIAN MESA SUBSTATION,30.9791274,-102.2713145
TUNAS CREEK SUBSTATION,30.9818273,-102.2754678
PEARL SUBSTATION,30.9822956,-102.2745462
SIRIUS SUBSTATION,30.9821054,-102.2740698
BOOTLEG SUBSTATION,30.994457,-102.2914862
WASHINGTON PARK SUBSTATION,35.4701414,-97.48976
SPRING BRANCH SUBSTATION,30.3332347,-95.6986059
INDEPENDENCE SUBSTATION,30.3157558,-96.4057653
CALDWELL INDUSTRIAL SUBSTATION,30.5271604,-96.7137504
TRIANGLE PARK SUBSTATION,30.7253746,-96.4491716
CARLOS SUBSTATION,30.5929156,-96.1000618
KURTEN SUBSTATION,30.7997729,-96.2928396
SPEEDWAY SUBSTATION,30.5419393,-96.216489
BRYAN SUBSTATION,30.7444576,-96.4096649
INDUSTRIAL PARK SUBSTATION,30.6560077,-96.4077765
NORTH SUBSTATION,30.6912024,-96.3944518
RATTLESNAKE DEN WIND SUBSTATION,31.7492684,-101.4663721
BOW WOOD SUBSTATION,31.4631111,-99.5485232
WAKE WIND WIND ENERGY SUBSTATION,33.8029149,-101.0697597
BRISCOE WIND FARM SUBSTATION,34.3925076,-101.314887
MARIAH DEL NORTE WIND SUBSTATION,34.686105,-102.6645684
COLBECK'S CORNER WIND FARM SUBSTATION,35.3354041,-101.1511732
KIRBY SWITCHING STATION,35.2556521,-100.9378315
JERICHO SUBSTATION,35.1837897,-100.9397445
SALT FORK WIND SUBSTATION,35.1638446,-100.9401515
CHILDRESS AMOCO SUBSTATION,34.4107117,-100.2822345
CAREY SUBSTATION,34.4700256,-100.3644918
ESTELLINE SUBSTATION,34.5454691,-100.4498545
CHILDRESS AIRPORT SUBSTATION,34.4328891,-100.2701129
RED RIVER SUBSTATION,34.6002192,-100.5179086
MEMPHIS SUBSTATION,34.7198005,-100.5337143
NORTHWEST MEMPHIS SUBSTATION,34.7400168,-100.5452025
HEDLEY SUBSTATION,34.8563421,-100.6635709
CLARENDON SUBSTATION,34.9257575,-100.865724
HOWARDWICK SUBSTATION,35.0480867,-100.901922
CHILLICOTHE SUBSTATION,34.2484964,-99.5098297
WEST CHILDRESS SUBSTATION,34.4194449,-100.2270493
CHILDRESS SUBSTATION,34.4208993,-100.2101536
KIRKLAND SUBSTATION,34.377595,-100.0664328
QUANAH ACME MILLS SUBSTATION,34.3225336,-99.8205818
QUANAH SUBSTATION,34.3015557,-99.7405859
HENRY SUBSTATION,34.430514,-100.2274439
CHILDRESS 20TH STREET SUBSTATION,34.435998,-100.224742
HARLINGEN SWITCHING STATION,26.2221971,-97.6982284
MCLEAN RURAL SUBSTATION,35.2121536,-100.5739365
HOLLIS SUBSTATION,34.6800192,-99.9119061
GRAYBACK SUBSTATION,33.9940449,-99.1674591
HARROLD SUBSTATION,34.042709,-99.0937444
LOCKETT SUBSTATION,34.0510911,-99.3753229
BENDIX SUBSTATION,34.1033282,-99.1126646
MIDESSA SOUTH SUBSTATION,31.8582129,-102.2159512
MIDLAND BASIN SUBSTATION,32.011276,-102.0096659
MIDLAND GULF SUBSTATION,32.0184888,-102.0251875
PLEASANT FARMS SUBSTATION,31.7397949,-102.3162419
PEGASUS SUBSTATION,31.7408179,-102.2131311
PEGASUS SOUTH SUBSTATION,31.6628889,-102.225064
CRANE EAST SUBSTATION,31.4331124,-102.13168
UPTON SUBSTATION,31.4384343,-101.8848864
REAGAN SHELL SUBSTATION,31.6335538,-101.7078476
MIDKIFF SWITCHING STATION,31.5208709,-101.8078636
GARDEN CITY SUBSTATION,31.8131285,-101.5261973
GARDEN CITY EAST SUBSTATION,31.8666349,-101.4689729
TEX HARVEY SUBSTATION,31.8544066,-101.7912087
BARNSLEY SUBSTATION,31.406269,-102.5978546
EXXON JUAN CORDONA SUBSTATION,31.325474,-102.5624608
CRANE COUNTY AIRPORT SUBSTATION,31.4256723,-102.3729417
DUNE FIELD SUBSTATION,31.5362276,-102.4361579
CRANE GULF SUBSTATION,31.4231666,-102.341356
CRANE ATLANTIC SUBSTATION,31.4319888,-102.4377071
TEXAS-NEW MEXICO PIPELINE SUBSTATION,31.4290394,-102.3802642
MCELROY SUBSTATION,31.4229337,-102.3156764
CRANE HUMBLE SUBSTATION,31.4287141,-102.3472168
GETTY SUBSTATION,31.4619971,-102.3517764
CRANE SUBSTATION,31.4108167,-102.3385192
ARCO SUBSTATION,31.440578,-102.4591402
SPUDDER FLAT SUBSTATION,31.2212494,-102.3125189
KING MOUNTAIN SOUTHWEST SUBSTATION,31.2214464,-102.2773363
KING MOUNTAIN NORTHWEST SUBSTATION,31.2526398,-102.2383862
KING MOUNTAIN NORTHEAST SUBSTATION,31.2744242,-102.1795982
KING MOUNTAIN SOUTHEAST SUBSTATION,31.2274527,-102.1330372
SAGE SUBSTATION,35.4137413,-97.5173233
WARD SWITCHING STATION,31.4503163,-102.8254956
MUSQUIZ SUBSTATION,31.2383707,-103.1582934
WAHA SUBSTATION,31.2935896,-103.1132143
COUNTY ROAD 101 SUBSTATION,31.2755399,-103.1066405
WOLF BONE RANCH SUBSTATION,31.238172,-103.216114
BARRILLA JUNCTION SUBSTATION,30.9472594,-103.3653624
HOVEY SUBSTATION,30.9526276,-103.3614053
SOLSTICE SUBSTATION,30.9483202,-103.3617143
NORTHERN NATURAL SUBSTATION,30.9951892,-102.9245822
WOLFCAMP SUBSTATION,31.1846696,-103.0353559
COYANOSA SUBSTATION,31.2629475,-102.9618195
ROYALTY SUBSTATION,31.3884764,-102.8694508
SARAGOSA SUBSTATION,31.0420207,-103.6530055
VERHALEN SUBSTATION,31.1445552,-103.5900515
KUNITZ SUBSTATION,31.7348475,-104.7490473
SALT CREEK WEST SUBSTATION,31.8098317,-104.0477535
ELCOR SUBSTATION,31.3543625,-104.3939667
CULBERSON SUBSTATION,31.7577803,-104.3046525
BLACK RIVER SUBSTATION,31.8337349,-104.2868873
SCREWBEAN SUBSTATION,31.8219595,-104.045949
ORLA SOUTHWEST SUBSTATION,31.8071993,-103.9308247
WORSHAM FIELD SUBSTATION,31.3561877,-103.3344306
COLLIE FIELD TAP,31.3826398,-103.4620137
COLLIE FIELD SUBSTATION,31.4146597,-103.4693901
QUITO DRAW SUBSTATION,31.3246916,-103.3382108
BIRDS OF PREY TAP,31.3780024,-103.4237293
BIRDS OF PREY SUBSTATION,31.3741027,-103.426795
PYOTE SUBSTATION,31.4506038,-103.0980024
STAFFORD BOULEVARD SUBSTATION,31.3999878,-103.4941519
BARRILLA DRAW SUBSTATION,31.2574365,-103.4307428
FLAT TOP SUBSTATION,31.1995472,-103.3595185
FAULKNER SUBSTATION,31.261031,-103.7931847
PECOS SUBSTATION,31.4295051,-103.4987029
IH 20 SUBSTATION,31.3998664,-103.4908509
REEVES COUNTY #4 SUBSTATION,31.3964504,-103.6256359
BONE SPRINGS SUBSTATION,31.5312576,-103.3556863
MI VIDA SUBSTATION,31.5152779,-103.4510308
BARSTOW NORTHWEST SUBSTATION,31.4973157,-103.4719492
COCHISE SUBSTATION,31.5139534,-103.4520694
BONE SPRINGS TAP,31.5446204,-103.4108055
LONESTAR SUBSTATION,31.5942755,-103.2484104
EAST HARRISON SUBSTATION,26.1914128,-97.6650736
OLEANDER SUBSTATION,26.2066613,-97.6645579
SUN VALLEY SUBSTATION,31.0952611,-102.5231031
PECOS VALLEY SUBSTATION,31.0966771,-102.7948518
GOMEZ SUBSTATION,31.0370002,-103.0245764
FORT STOCKTON PLANT SUBSTATION,30.9272681,-102.9551948
FORT STOCKTON SUBSTATION,30.8893728,-102.8840833
16TH STREET SUBSTATION,30.9004025,-102.8732426
WOODWARD WIND 1 SUBSTATION,30.9515757,-102.4809934
WOODWARD WIND 2 SUBSTATION,30.9800873,-102.4169553
TOMBSTONE SUBSTATION,31.0023866,-102.6790079
WHITE BAKER SUBSTATION,30.8853678,-102.4233843
LIGON SUBSTATION,30.8330141,-102.3723321
PATRIOT SUBSTATION,30.7554551,-102.4690906
KEO SUBSTATION,30.8184194,-102.3659149
CENTURY PLANT SUBSTATION,30.607472,-102.5808569
SANDERSON SUBSTATION,30.1420169,-102.4028883
ARMADILLO SUBSTATION,30.4617735,-102.4909675
PUCKETT TAP,30.5913104,-102.6028778
PUCKETT SUBSTATION,30.6296616,-102.5483452
NORTHERN NATURAL GAS SUBSTATION,30.6726565,-102.4938633
BELDING SUBSTATION,30.759643,-103.0681004
BRONCO SUBSTATION,30.4929532,-103.4537596
LASSO SUBSTATION,30.4650044,-103.4753293
ALTUDA SUBSTATION,30.2357894,-103.4380096
CONOCO SUBSTATION,30.6392413,-102.943661
PERSIMMON GAP SUBSTATION,29.7119088,-103.1174272
PAISANO CAMP SUBSTATION,30.3070088,-103.801701
FORT DAVIS SUBSTATION,30.5852055,-103.8985511
ESPY WELLS SUBSTATION,30.5224145,-103.9269196
KENNEDY PONDER TAP,30.4669983,-103.9485785
VALENTINE TAP,30.4145193,-103.9637915
BRYANT RANCH SUBSTATION,30.0252062,-104.1960064
ACACIA SUBSTATION,29.5929514,-104.334453
SHAFTER MINE SUBSTATION,29.8215525,-104.3249984
CHINATI SUBSTATION,29.9074156,-104.2761979
CINEGA SUBSTATION,30.0248334,-104.1966683
LONG LOOP SUBSTATION,30.8956049,-101.9919923
SANTA RITA SUBSTATION,31.2284929,-101.6560755
HOEFS ROAD SUBSTATION,31.0318066,-103.4584176
HARLINGEN #1 SUBSTATION,26.2067841,-97.7089589
BIG LAKE PHILLIPS PUMP SUBSTATION,31.0929954,-101.4680862
ESMERALDA SUBSTATION,30.9696017,-101.3094807
YUCCA SUBSTATION,30.9905365,-101.0773295
WOLFBERRY SUBSTATION,31.1094511,-101.3892783
STRAUSS RANCH SUBSTATION,31.0600838,-101.4610548
MIDWAY LANE SUBSTATION,30.9088505,-101.3787887
POWELL FIELD SUBSTATION,31.0224658,-101.5849539
SHELL POWELL SUBSTATION,31.1181932,-101.5704602
HUMBLE KEMPER EXXON SUBSTATION,31.1849944,-101.5357525
JERRY SUBSTATION,31.2299962,-101.2993888
HARGROVE SUBSTATION,31.3083107,-100.938971
PUMPJACK SUBSTATION,31.2973734,-101.0361695
MERTZON SUBSTATION,31.2597112,-100.8450737
TANKERSLEY SUBSTATION,31.3447399,-100.6404399
BARNHART SUBSTATION,31.2981785,-101.1623452
ROCK HOLLOW SUBSTATION,31.2294584,-101.2993007
KETCHUM MOUNTAIN SUBSTATION,31.2969386,-101.0360074
NEWTON T. BUSBY SUBSTATION,31.3078086,-100.9392129
DOSS SUBSTATION,30.4578773,-99.1308943
HARPER SUBSTATION,30.2989664,-99.2401443
GOEHMANN LANE SUBSTATION,30.2619557,-98.8433424
FREDERICKSBURG PHILLIPS SUBSTATION,30.4717694,-98.847293
HOLLMIG SUBSTATION,30.2523086,-98.8820286
LIVE OAK SUBSTATION,30.2658895,-98.8881897
WEST HARLINGEN SUBSTATION,26.1811,-97.7233183
KINGSLAND 1 SUBSTATION,30.6533522,-98.4518498
KINGSLAND 2 SUBSTATION,30.6791168,-98.4578573
BLUFFTON SUBSTATION,30.8260918,-98.4814222
BUCHANAN SUBSTATION,30.7355308,-98.4480934
SUNRISE BEACH SUBSTATION,30.5911454,-98.4436112
PITSBURG SUBSTATION,30.7663367,-98.67741
SANDSTONE MOUNTAIN SUBSTATION,30.7363364,-98.6107019
NEBO SUBSTATION,30.4388922,-98.7473126
LAKEWAY TAP,30.3777135,-97.9423974
MARBLE FALLS SUBSTATION,30.5551766,-98.2577588
STARCKE SUBSTATION,30.5522807,-98.2613616
FLATROCK SUBSTATION,30.5097954,-98.2059858
GRANITE MOUNTAIN SUBSTATION,30.5880273,-98.2937999
SHERWOOD SHORES SUBSTATION,30.6097591,-98.3799762
INKS DAM SUBSTATION,30.7314469,-98.3856505
CORONADO SUBSTATION,30.7500303,-98.4165757
FAIRLAND SUBSTATION,30.6452626,-98.2581387
BLEWETT SUBSTATION,29.2002387,-100.0378963
ANDICE SUBSTATION,30.7489665,-97.875798
BURNET SUBSTATION,30.7590923,-98.2374492
COPPERAS COVE EAST SUBSTATION,31.1119072,-97.8751867
COPPERAS COVE SUBSTATION,31.1132164,-97.9069937
LAMPASAS SUBSTATION,31.0845143,-98.1837127
KEMPNER SUBSTATION,31.0913408,-98.0539759
NARUNA SUBSTATION,31.0476489,-98.1908146
E. BABE SMITH SUBSTATION,30.9916097,-98.198205
DOBBYVILLE SUBSTATION,30.9525578,-98.2626321
GRAPHINE MINE SUBSTATION,30.8065774,-98.3532818
WHITING SUBSTATION,29.8397365,-100.7956837
DEVILS RIVER SUBSTATION,29.8394899,-100.7967421
LOMETA SUBSTATION,31.215333,-98.3907995
SAN SABA SUBSTATION,31.1919987,-98.690321
GOLDTHWAITE WIND SUBSTATION,31.4149539,-98.5118794
EVANT SUBSTATION,31.433615,-98.1731642
RICHLAND SPRINGS SUBSTATION,31.2953937,-98.9316371
TERRY SUBSTATION,31.2373432,-98.674595
SAN SABA SWITCHING SUBSTATION,31.2359234,-98.6717534
ZEPHYR SUBSTATION,31.7094614,-98.8616336
MERCERS GAP SWITCHING STATION,31.8177245,-98.6669523
CAMP BOWIE SUBSTATION,31.6361659,-98.9605308
BROWNWOOD SWITCHING STATION,31.6608375,-98.9204443
LOGAN'S GAP WIND SUBSTATION,31.8030627,-98.6943437
HUDSON SUBSTATION,31.3309197,-94.771558
CENTRAL ANGELINA SUBSTATION,31.4430973,-94.7797745
PROCTOR SUBSTATION,31.953069,-98.4671735
HASSE SUBSTATION,31.924459,-98.5040409
NOVICE SUBSTATION,31.9840284,-99.6692989
TALPA ATLANTIC SUBSTATION,31.7394269,-99.6422292
VALERA SUBSTATION,31.7582857,-99.5474607
GOULDBUSK SUBSTATION,31.5584564,-99.4579607
COLEMAN JUNCTION SUBSTATION,31.7443076,-99.4268935
LAKE IVIE BOOSTER SUBSTATION,31.8554108,-99.7879028
LAKE IVIE PUMP SUBSTATION,31.5778441,-99.7214696
COLEMAN SUBSTATION,31.8145429,-99.4040548
LAKE BROWNWOOD SUBSTATION,31.7664847,-99.0910679
BANGS SUBSTATION,31.733348,-99.127953
BLANKET SUBSTATION,31.8237593,-98.796169
BROWNWOOD SUBSTATION,31.7185695,-98.9741618
LUFKIN HILL STREET SUBSTATION,31.3491829,-94.7463962
DIBOLL SUBSTATION,31.1938068,-94.795496
WALNUT SPRINGS SWITCHING STATION,32.0692628,-97.7476982
ENERGY SUBSTATION,31.7426105,-98.3745875
CRANFILLS GAP SUBSTATION,31.7850257,-97.8167544
HICO SUBSTATION,31.980186,-98.0282525
HICO SWITCHING STATION,31.9574688,-97.8649405
VALLEY MILLS SUBSTATION,31.6544792,-97.4723792
HANDLEY SUBSTATION,31.7306412,-97.5523606
CLIFFTON 2 SUBSTATION,31.786783,-97.5908875
CLIFTON 1 SUBSTATION,31.786148,-97.5719478
GATESVILLE #1 SUBSTATION,31.438222,-97.7342652
GATESVILLE #2 SUBSTATION,31.4392035,-97.7464676
GATESVILLE SUBSTATION,31.503772,-97.7626376
PANCAKE SUBSTATION,31.5355829,-97.7977025
JONESBORO SUBSTATION,31.6151724,-97.8941742
INDIAN GAP SUBSTATION,31.6624945,-98.4189955
GUSTINE SUBSTATION,31.8180339,-98.3443154
PRYOR CREEK SUBSTATION,36.2476088,-95.3168587
FRIENDSHIP SUBSTATION,30.1668323,-97.9452067
BUDA SUBSTATION,30.0753952,-97.851129
GOFORTH SUBSTATION,29.9925656,-97.8415341
ROHR SUBSTATION,29.9355619,-97.8788751
HOLLY PLANT SWITCHYARD,30.2508982,-97.7196888
HARRIS SUBSTATION,30.2882635,-97.7325507
BULLICK HOLLOW SUBSTATION,30.4031954,-97.8569325
MCNEIL SUBSTATION,30.3929592,-97.6892898
DAFFAN GIN SUBSTATION,30.3096565,-97.6154059
PAIGE SUBSTATION,30.2144346,-97.1346902
BUTLER SUBSTATION,30.3894531,-97.3247387
SMITHVILLE SUBSTATION,30.0205298,-97.1579609
ROSANKY SUBSTATION,29.9292642,-97.3113316
POTRANCO SUBSTATION,29.4461583,-98.657434
BUCKHOLTS SUBSTATION,30.8505013,-97.1945171
TALBERT RIDGE SUBSTATION,30.6844802,-96.967993
ROCKDALE SUBSTATION,30.6710681,-97.0188899
ROCKDALE NORTH SUBSTATION,30.6729056,-97.0191693
SALTY SUBSTATION,30.5962787,-97.1326174
THORNDALE NORTH SUBSTATION,30.6200474,-97.2110929
ATKINS SUBSTATION,30.6466224,-96.3742315
BRIARCREST SUBSTATION,30.6567288,-96.3373081
STEELE STORE SUBSTATION,30.6395243,-96.53274
TEXAS A&M ANNEX SUBSTATION,30.651948,-96.4647736
HIGHWAY 6 SUBSTATION,30.4404773,-96.1311211
WELLBORN SWITCHING STATION,30.5008286,-96.2526716
MILLICAN SUBSTATION,30.4756794,-96.2159379
KOPPE BRIDGE SUBSTATION,30.5329126,-96.311192
SNOOK SUBSTATION,30.5365844,-96.4497755
DOWLING ROAD SUBSTATION,30.5857361,-96.3333817
SOUTHWOOD VALLEY SUBSTATION,30.5940142,-96.3104101
SINCLAIR HEARNE SUBSTATION,30.9399267,-96.5855381
CALVERT SUBSTATION,31.0084926,-96.8020353
TESCO TAP,30.7888491,-96.4750701
HUMBLE HEARNE SUBSTATION,30.8565452,-96.5701929
APL HEARNE SUBSTATION,30.8858932,-96.5211595
TEXAS HEARNE SUBSTATION,30.8629199,-96.5790691
PHILLIPS COAL SUBSTATION,31.096501,-96.6727631
BRANCHVILLE SUBSTATION,30.8733826,-96.769741
MILANO SUBSTATION,30.7635772,-96.8635274
FAYETTE PLANT #2 SUBSTATION,29.9135662,-96.7561472
LA GRANGE SUBSTATION,29.9327742,-96.8743392
PILOT GROVE SUBSTATION,29.3240497,-97.0881234
SWEET HOME SUBSTATION,29.3580448,-97.0413157
MONT SUBSTATION,29.4009892,-97.0090822
KOKERNUT SUBSTATION,29.4620296,-97.2692384
WEIMAR SUBSTATION,29.6836678,-96.783655
SCHULENBURG SUBSTATION,29.6723689,-96.9077719
PLUM SUBSTATION,29.9440691,-97.0120152
WINCHESTER POWER PARK SUBSTATION,30.0255218,-96.9949247
GILLETTE SUBSTATION,29.2327395,-97.7278532
LOST CREEK SUBSTATION,29.0679076,-97.3662781
FM 237 YORKTOWN SUBSTATION,28.9879692,-97.4809506
YORKTOWN SUBSTATION,28.9747466,-97.4986205
GAY HILL SUBSTATION,30.2711206,-96.4716547
LYONS SUBSTATION,30.3942918,-96.5733238
DEANVILLE SUBSTATION,30.427126,-96.8012996
WARDA SUBSTATION,30.050317,-96.9208608
FAYETTE RIVER PUMP SUBSTATION,29.8684473,-96.775424
FRELSBURG SUBSTATION,29.8357033,-96.6158979
ROUND TOP SUBSTATION,30.0778522,-96.7106026
SANDY HILL SUBSTATION,30.2779815,-96.3272757
KOSSE SUBSTATION,31.3038955,-96.5112155
OTTO JUNCTION SUBSTATION,31.3769412,-96.7813409
MARLIN SUBSTATION,31.3142307,-96.8944396
MARLIN SOUTH SUBSTATION,31.294471,-96.890515
MARLIN SOUTH TAP,31.2853939,-96.8800872
LOTT SUBSTATION,31.1988763,-97.0316905
PLEASANT GROVE SUBSTATION,31.1314562,-96.9030892
RICARDO SUBSTATION,27.4140541,-97.7764825
RIVIERA SUBSTATION,27.3320705,-97.7892183
LOYOLA SUBSTATION,27.3185166,-97.8101325
MARANA SWITCHYARD,27.1034382,-97.5296338
BAFFIN SUBSTATION,27.1840025,-97.5969359
NORTH ELLA SUBSTATION,27.5286625,-98.1124413
PREMONT SUBSTATION,27.3832569,-98.1260213
FALFURRIAS SUBSTATION,27.242329,-98.1420877
CRESTONIO SUBSTATION,27.3653856,-98.5978172
RIO BRAVO SUB,35.0278038,-106.6440328
LAS PULGAS SUBSTATION,26.460976,-97.7505799
THEPALM SUBSTATION,26.3449296,-97.6706063
TREES SUBSTATION,26.3215155,-97.5993594
RED FISH SUBSTATION,26.4760439,-97.6911236
CENTRAL AVENUE SUBSTATION,25.9538541,-97.4455255
SAN ROMAN WIND SUBSTATION,26.093009,-97.3864617
EAST RIO HONDO SUBSTATION,26.2275262,-97.5340353
CAMERON WIND SUBSTATION,26.1956414,-97.4672044
PAREDES SWITCHING STATION,26.195479,-97.4661791
MOORE FIELD SUBSTATION,26.3596379,-98.3153195
CITRUS CITY SUBSTATION,26.321078,-98.3513362
RED GATE SUBSTATION,26.4496784,-98.1771449
LOS MIRASOLES SUBSTATION,26.4926205,-98.4483093
MCCOOK 2 SUBSTATION,26.6202325,-98.3124125
MCCOOK 1 SUBSTATION,26.5756053,-98.1647139
FAYSVILLE SUBSTATION,26.4060021,-98.1402767
RACHAL SUBSTATION,26.8901417,-98.1638131
GOODWIN SUBSTATION,26.2452945,-98.4515718
LA GRULLA SUBSTATION,26.3065479,-98.6348737
GARCENO SUBSTATION,26.4110444,-98.9367546
ROMA SUBSTATION,26.4227133,-99.0217766
RIO GRANDE CITY SUBSTATION,26.3925821,-98.8193844
CONTINENTAL SUBSTATION,26.5150155,-98.6099155
NORTH MCALLEN SUBSTATION,26.24798,-98.2388041
MCCOLL ROAD SUBSTATION,26.3091069,-98.1941308
PALMHURST SUBSTATION,26.2719842,-98.2378944
WEST EDINBURG SUBSTATION,26.3174536,-98.2341168
ALTON SUBSTATION,26.2690922,-98.2928076
KEY SWITCHING STATION,26.2608569,-98.2972937
PALMVIEW SUBSTATION,26.2351913,-98.3663977
BATES SUBSTATION,26.221055,-98.3967708
FRONTERA SUBSTATION,26.2178945,-98.3971328
LAS MILPAS SUBSTATION,26.1392825,-98.1944664
STEWART ROAD SUBSTATION,26.1255231,-98.1538568
HI LINE SUBSTATION,26.1031852,-98.2139819
HIDALGO SUBSTATION,26.1117793,-98.2555173
WEST MCALLEN SUBSTATION,26.2013757,-98.2549463
SOUTH MCALLEN SUBSTATION,26.1605333,-98.25152
BENTSEN SUBSTATION,26.1507883,-98.2909885
SOUTH MISSION SUBSTATION,26.2091191,-98.3335622
RAILROAD DC TIE,26.1668026,-98.3236765
TAYLOR ROAD SUBSTATION,26.176495,-98.2808691
SHARYLAND SUBSTATION,26.2033457,-98.2843341
MAYBERRY SUBSTATION,26.1880057,-98.3214361
EL GATO SUBSTATION,26.1676938,-98.0977796
DOEDYNS SUBSTATION,26.214653,-98.1454907
SIOUX SUBSTATION,26.208212,-98.0577706
GANDY SUBSTATION,26.189527,-98.0081637
NORTH ALAMO SUBSTATION,26.2309945,-98.1134096
ALBERTA SWITCHING STATION,26.2503278,-98.1357331
VAL VERDE SUBSTATION,26.2340441,-98.0804375
WESLACO SWITCHING STATION,26.2295819,-98.0087946
ELSA SUBSTATION,26.2926968,-98.0103635
ADERHOLD SUBSTATION,26.3042127,-98.0837888
SOUTHEAST EDINBURG SUBSTATION,26.2881242,-98.1449845
AZTECA SUBSTATION,26.322729,-98.1618938
PHARR SUBSTATION,26.2373524,-98.1741199
POLK AVENUE SUBSTATION,26.206116,-98.1969395
HALL ACRES ROAD SUBSTATION,26.1681324,-98.205184
MERETT SUBSTATION,26.2706893,-98.1791113
SAN BENITO SUBSTATION,26.1438025,-97.6430012
HAINE DRIVE SUBSTATION,26.1671944,-97.6507857
LA PALMA 69 KV SUBSTATION,26.1422382,-97.6419133
RANGERVILLE SUBSTATION,26.0871834,-97.7856427
RIO RICO SUBSTATION,26.0917973,-97.9004901
WESMER SUBSTATION,26.13761,-97.942275
WESLACO UNIT SUBSTATION,26.1548394,-98.0082127
HEIDELBERG SUBSTATION,26.2284651,-97.8875945
WESLACO SUBSTATION,26.2326533,-97.9754506
SOUTH SANTA ROSA SUBSTATION,26.2312867,-97.8238619
NORTH MERCEDES SUBSTATION,26.230575,-97.9118492
NORTH WESLACO SUBSTATION,26.2296527,-97.9915326
WATERPORT SUBSTATION,25.9532521,-97.4126021
UNION CARBIDE SUBSTATION,25.9644968,-97.375534
COFFEE PORT SUBSTATION,25.9380369,-97.4262992
HIGHWAY 511 SUBSTATION,25.937539,-97.4081827
OLMITO SUBSTATION,26.0015288,-97.5198154
TITAN TIRE SUBSTATION,25.9946021,-97.4779405
LOMA ALTA SUBSTATION,25.9773229,-97.3844911
CAUSEWAY SUBSTATION,26.0728163,-97.2035308
PORT ISABEL SUBSTATION,26.0946955,-97.2996753
LAURELES SUBSTATION,26.1225981,-97.5472631
LOS FRESNOS SUBSTATION,26.0767803,-97.5232475
BROWNSVILLE SWITCHING STATION,25.9411293,-97.5328007
BROWNSVILLE SUBSTATION,25.9385153,-97.5049078
MILITARY HIGHWAY SUBSTATION,25.9368506,-97.5356934
LAREDO ROAD SUBSTATION,25.9409777,-97.5328373
VILLA CAVAZOS SUBSTATION,26.0219992,-97.5977188
SUBESTACION CHAMIZAL,31.7491898,-106.473932
SIXTH STREET SUBSTATION,25.9097779,-97.4976429
FORT BROWN SUBSTATION,25.8993568,-97.4681356
FILTER PLANT SUBSTATION,25.9253272,-97.4653411
SOUTHMOST SUBSTATION,25.8884313,-97.4249044
PRICE ROAD SUBSTATION,25.9345058,-97.4796605
FM 802 SUBSTATION,25.9509455,-97.4921144
POWER PLANT SUBSTATION,25.913567,-97.5224702
RAYMONDVILLE #2 SUBSTATION,26.4815795,-97.7521799
EAST RAYMONDVILLE SUBSTATION,26.467109,-97.7154304
LA SARA SUBSTATION,26.4512817,-97.8468366
RAYMONDVILLE #1 SUBSTATION,26.4375494,-97.7817808
ROCKPORT SUBSTATION,27.9775952,-97.1420783
SEAWALL SUBSTATION,27.8999332,-97.1453767
PORT ARANSAS SUBSTATION,27.8205667,-97.0719278
ARANSAS PASS SUBSTATION,27.9268503,-97.1817571
HOMEPORT SUBSTATION,27.8278738,-97.20955
INGLESIDE SUBSTATION,27.8721143,-97.2168423
